TIME(0-0),StylusY0_Scan0_Delta16_Stylus(1-0),StylusY1_Scan0_Delta16_Stylus(1-1),StylusY2_Scan0_Delta16_Stylus(1-2),StylusY3_Scan0_Delta16_Stylus(1-3),StylusY4_Scan0_Delta16_Stylus(1-4),StylusY5_Scan0_Delta16_Stylus(1-5),StylusY6_Scan0_Delta16_Stylus(1-6),StylusY7_Scan0_Delta16_Stylus(1-7),StylusY8_Scan0_Delta16_Stylus(1-8),StylusY9_Scan0_Delta16_Stylus(1-9),StylusY10_Scan0_Delta16_Stylus(1-10),StylusY11_Scan0_Delta16_Stylus(1-11),StylusY12_Scan0_Delta16_Stylus(1-12),StylusY13_Scan0_Delta16_Stylus(1-13),StylusY14_Scan0_Delta16_Stylus(1-14),StylusY15_Scan0_Delta16_Stylus(1-15),StylusY16_Scan0_Delta16_Stylus(1-16),StylusY17_Scan0_Delta16_Stylus(1-17),StylusY18_Scan0_Delta16_Stylus(1-18),StylusY19_Scan0_Delta16_Stylus(1-19),StylusY20_Scan0_Delta16_Stylus(1-20),StylusY21_Scan0_Delta16_Stylus(1-21),StylusY22_Scan0_Delta16_Stylus(1-22),StylusY23_Scan0_Delta16_Stylus(1-23),StylusY24_Scan0_Delta16_Stylus(1-24),StylusY25_Scan0_Delta16_Stylus(1-25),StylusY26_Scan0_Delta16_Stylus(1-26),StylusY27_Scan0_Delta16_Stylus(1-27),StylusY28_Scan0_Delta16_Stylus(1-28),StylusY29_Scan0_Delta16_Stylus(1-29),StylusY30_Scan0_Delta16_Stylus(1-30),StylusY31_Scan0_Delta16_Stylus(1-31),StylusY32_Scan0_Delta16_Stylus(1-32),StylusY33_Scan0_Delta16_Stylus(1-33),StylusY34_Scan0_Delta16_Stylus(1-34),StylusY35_Scan0_Delta16_Stylus(1-35),StylusY36_Scan0_Delta16_Stylus(1-36),StylusY37_Scan0_Delta16_Stylus(1-37),StylusY38_Scan0_Delta16_Stylus(1-38),StylusY39_Scan0_Delta16_Stylus(1-39),StylusY40_Scan0_Delta16_Stylus(1-40),StylusY41_Scan0_Delta16_Stylus(1-41),StylusY42_Scan0_Delta16_Stylus(1-42),StylusY43_Scan0_Delta16_Stylus(1-43),StylusY44_Scan0_Delta16_Stylus(1-44),StylusY45_Scan0_Delta16_Stylus(1-45),StylusY46_Scan0_Delta16_Stylus(1-46),StylusY47_Scan0_Delta16_Stylus(1-47),StylusY48_Scan0_Delta16_Stylus(1-48),StylusY49_Scan0_Delta16_Stylus(1-49),StylusY50_Scan0_Delta16_Stylus(1-50),StylusY51_Scan0_Delta16_Stylus(1-51),StylusY52_Scan0_Delta16_Stylus(1-52),StylusY53_Scan0_Delta16_Stylus(1-53),StylusY54_Scan0_Delta16_Stylus(1-54),StylusY55_Scan0_Delta16_Stylus(1-55),StylusY56_Scan0_Delta16_Stylus(1-56),StylusY57_Scan0_Delta16_Stylus(1-57),StylusY58_Scan0_Delta16_Stylus(1-58),StylusY59_Scan0_Delta16_Stylus(1-59),StylusY60_Scan0_Delta16_Stylus(1-60),StylusY61_Scan0_Delta16_Stylus(1-61),StylusY62_Scan0_Delta16_Stylus(1-62),StylusY63_Scan0_Delta16_Stylus(1-63),StylusY64_Scan0_Delta16_Stylus(1-64),StylusY65_Scan0_Delta16_Stylus(1-65),StylusY66_Scan0_Delta16_Stylus(1-66),StylusY67_Scan0_Delta16_Stylus(1-67),StylusY68_Scan0_Delta16_Stylus(1-68),StylusY69_Scan0_Delta16_Stylus(1-69),StylusY70_Scan0_Delta16_Stylus(1-70),StylusY71_Scan0_Delta16_Stylus(1-71),StylusY0_Scan1_Delta16_Stylus(2-0),StylusY1_Scan1_Delta16_Stylus(2-1),StylusY2_Scan1_Delta16_Stylus(2-2),StylusY3_Scan1_Delta16_Stylus(2-3),StylusY4_Scan1_Delta16_Stylus(2-4),StylusY5_Scan1_Delta16_Stylus(2-5),StylusY6_Scan1_Delta16_Stylus(2-6),StylusY7_Scan1_Delta16_Stylus(2-7),StylusY8_Scan1_Delta16_Stylus(2-8),StylusY9_Scan1_Delta16_Stylus(2-9),StylusY10_Scan1_Delta16_Stylus(2-10),StylusY11_Scan1_Delta16_Stylus(2-11),StylusY12_Scan1_Delta16_Stylus(2-12),StylusY13_Scan1_Delta16_Stylus(2-13),StylusY14_Scan1_Delta16_Stylus(2-14),StylusY15_Scan1_Delta16_Stylus(2-15),StylusY16_Scan1_Delta16_Stylus(2-16),StylusY17_Scan1_Delta16_Stylus(2-17),StylusY18_Scan1_Delta16_Stylus(2-18),StylusY19_Scan1_Delta16_Stylus(2-19),StylusY20_Scan1_Delta16_Stylus(2-20),StylusY21_Scan1_Delta16_Stylus(2-21),StylusY22_Scan1_Delta16_Stylus(2-22),StylusY23_Scan1_Delta16_Stylus(2-23),StylusY24_Scan1_Delta16_Stylus(2-24),StylusY25_Scan1_Delta16_Stylus(2-25),StylusY26_Scan1_Delta16_Stylus(2-26),StylusY27_Scan1_Delta16_Stylus(2-27),StylusY28_Scan1_Delta16_Stylus(2-28),StylusY29_Scan1_Delta16_Stylus(2-29),StylusY30_Scan1_Delta16_Stylus(2-30),StylusY31_Scan1_Delta16_Stylus(2-31),StylusY32_Scan1_Delta16_Stylus(2-32),StylusY33_Scan1_Delta16_Stylus(2-33),StylusY34_Scan1_Delta16_Stylus(2-34),StylusY35_Scan1_Delta16_Stylus(2-35),StylusY36_Scan1_Delta16_Stylus(2-36),StylusY37_Scan1_Delta16_Stylus(2-37),StylusY38_Scan1_Delta16_Stylus(2-38),StylusY39_Scan1_Delta16_Stylus(2-39),StylusY40_Scan1_Delta16_Stylus(2-40),StylusY41_Scan1_Delta16_Stylus(2-41),StylusY42_Scan1_Delta16_Stylus(2-42),StylusY43_Scan1_Delta16_Stylus(2-43),StylusY44_Scan1_Delta16_Stylus(2-44),StylusY45_Scan1_Delta16_Stylus(2-45),StylusY46_Scan1_Delta16_Stylus(2-46),StylusY47_Scan1_Delta16_Stylus(2-47),StylusY48_Scan1_Delta16_Stylus(2-48),StylusY49_Scan1_Delta16_Stylus(2-49),StylusY50_Scan1_Delta16_Stylus(2-50),StylusY51_Scan1_Delta16_Stylus(2-51),StylusY52_Scan1_Delta16_Stylus(2-52),StylusY53_Scan1_Delta16_Stylus(2-53),StylusY54_Scan1_Delta16_Stylus(2-54),StylusY55_Scan1_Delta16_Stylus(2-55),StylusY56_Scan1_Delta16_Stylus(2-56),StylusY57_Scan1_Delta16_Stylus(2-57),StylusY58_Scan1_Delta16_Stylus(2-58),StylusY59_Scan1_Delta16_Stylus(2-59),StylusY60_Scan1_Delta16_Stylus(2-60),StylusY61_Scan1_Delta16_Stylus(2-61),StylusY62_Scan1_Delta16_Stylus(2-62),StylusY63_Scan1_Delta16_Stylus(2-63),StylusY64_Scan1_Delta16_Stylus(2-64),StylusY65_Scan1_Delta16_Stylus(2-65),StylusY66_Scan1_Delta16_Stylus(2-66),StylusY67_Scan1_Delta16_Stylus(2-67),StylusY68_Scan1_Delta16_Stylus(2-68),StylusY69_Scan1_Delta16_Stylus(2-69),StylusY70_Scan1_Delta16_Stylus(2-70),StylusY71_Scan1_Delta16_Stylus(2-71),StylusX0_Scan0_Delta16_Stylus(3-0),StylusX1_Scan0_Delta16_Stylus(3-1),StylusX2_Scan0_Delta16_Stylus(3-2),StylusX3_Scan0_Delta16_Stylus(3-3),StylusX4_Scan0_Delta16_Stylus(3-4),StylusX5_Scan0_Delta16_Stylus(3-5),StylusX6_Scan0_Delta16_Stylus(3-6),StylusX7_Scan0_Delta16_Stylus(3-7),StylusX8_Scan0_Delta16_Stylus(3-8),StylusX9_Scan0_Delta16_Stylus(3-9),StylusX10_Scan0_Delta16_Stylus(3-10),StylusX11_Scan0_Delta16_Stylus(3-11),StylusX12_Scan0_Delta16_Stylus(3-12),StylusX13_Scan0_Delta16_Stylus(3-13),StylusX14_Scan0_Delta16_Stylus(3-14),StylusX15_Scan0_Delta16_Stylus(3-15),StylusX16_Scan0_Delta16_Stylus(3-16),StylusX17_Scan0_Delta16_Stylus(3-17),StylusX18_Scan0_Delta16_Stylus(3-18),StylusX19_Scan0_Delta16_Stylus(3-19),StylusX20_Scan0_Delta16_Stylus(3-20),StylusX21_Scan0_Delta16_Stylus(3-21),StylusX22_Scan0_Delta16_Stylus(3-22),StylusX23_Scan0_Delta16_Stylus(3-23),StylusX24_Scan0_Delta16_Stylus(3-24),StylusX25_Scan0_Delta16_Stylus(3-25),StylusX26_Scan0_Delta16_Stylus(3-26),StylusX27_Scan0_Delta16_Stylus(3-27),StylusX28_Scan0_Delta16_Stylus(3-28),StylusX29_Scan0_Delta16_Stylus(3-29),StylusX30_Scan0_Delta16_Stylus(3-30),StylusX31_Scan0_Delta16_Stylus(3-31),StylusX32_Scan0_Delta16_Stylus(3-32),StylusX33_Scan0_Delta16_Stylus(3-33),StylusX34_Scan0_Delta16_Stylus(3-34),StylusX35_Scan0_Delta16_Stylus(3-35),StylusX36_Scan0_Delta16_Stylus(3-36),StylusX37_Scan0_Delta16_Stylus(3-37),StylusX38_Scan0_Delta16_Stylus(3-38),StylusX39_Scan0_Delta16_Stylus(3-39),StylusX40_Scan0_Delta16_Stylus(3-40),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),StylusX0_Scan1_Delta16_Stylus(4-0),StylusX1_Scan1_Delta16_Stylus(4-1),StylusX2_Scan1_Delta16_Stylus(4-2),StylusX3_Scan1_Delta16_Stylus(4-3),StylusX4_Scan1_Delta16_Stylus(4-4),StylusX5_Scan1_Delta16_Stylus(4-5),StylusX6_Scan1_Delta16_Stylus(4-6),StylusX7_Scan1_Delta16_Stylus(4-7),StylusX8_Scan1_Delta16_Stylus(4-8),StylusX9_Scan1_Delta16_Stylus(4-9),StylusX10_Scan1_Delta16_Stylus(4-10),StylusX11_Scan1_Delta16_Stylus(4-11),StylusX12_Scan1_Delta16_Stylus(4-12),StylusX13_Scan1_Delta16_Stylus(4-13),StylusX14_Scan1_Delta16_Stylus(4-14),StylusX15_Scan1_Delta16_Stylus(4-15),StylusX16_Scan1_Delta16_Stylus(4-16),StylusX17_Scan1_Delta16_Stylus(4-17),StylusX18_Scan1_Delta16_Stylus(4-18),StylusX19_Scan1_Delta16_Stylus(4-19),StylusX20_Scan1_Delta16_Stylus(4-20),StylusX21_Scan1_Delta16_Stylus(4-21),StylusX22_Scan1_Delta16_Stylus(4-22),StylusX23_Scan1_Delta16_Stylus(4-23),StylusX24_Scan1_Delta16_Stylus(4-24),StylusX25_Scan1_Delta16_Stylus(4-25),StylusX26_Scan1_Delta16_Stylus(4-26),StylusX27_Scan1_Delta16_Stylus(4-27),StylusX28_Scan1_Delta16_Stylus(4-28),StylusX29_Scan1_Delta16_Stylus(4-29),StylusX30_Scan1_Delta16_Stylus(4-30),StylusX31_Scan1_Delta16_Stylus(4-31),StylusX32_Scan1_Delta16_Stylus(4-32),StylusX33_Scan1_Delta16_Stylus(4-33),StylusX34_Scan1_Delta16_Stylus(4-34),StylusX35_Scan1_Delta16_Stylus(4-35),StylusX36_Scan1_Delta16_Stylus(4-36),StylusX37_Scan1_Delta16_Stylus(4-37),StylusX38_Scan1_Delta16_Stylus(4-38),StylusX39_Scan1_Delta16_Stylus(4-39),StylusX40_Scan1_Delta16_Stylus(4-40),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0),(0-0)
10:07:18 118,-5,1,9,5,10,3,4,6,-1,4,5,0,5,6,2,1,-5,2,6,3,6,-1,1,-1,5,2,5,5,0,0,-4,-1,0,-5,0,1,3,3,1,3,0,3,1,4,2,4,-2,-1,0,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,8,7,6,3,-1,4,7,7,3,2,3,1,1,5,-1,1,-5,0,0,4,0,-1,3,4,0,2,2,3,-4,-1,4,5,-1,4,-2,3,2,1,0,2,-2,-7,4,3,0,5,-4,-3,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,3,-2,0,0,7,-3,1,-2,7,-3,-3,2,-1,-2,5,5,1,-2,4,-6,0,-1,2,0,9,-5,1,-9,3,4,-7,0,-4,8,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,23,-2,0,0,6,-6,-1,4,-8,-1,-1,1,-1,5,0,-4,5,0,0,7,-9,3,-5,-5,14,-1,0,-6,11,5,0,-3,5,9,1,8,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:07:18 414,-6,9,4,2,9,10,7,3,1,5,1,1,5,3,5,3,7,-5,2,0,5,2,5,-2,5,6,2,-3,-4,-2,2,0,3,-2,-1,3,-4,-3,3,-2,4,4,7,-6,4,7,-6,1,-2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,4,7,13,8,-1,0,3,2,6,1,5,2,3,-2,7,5,-7,1,5,0,-4,2,5,-3,3,2,4,-2,6,-4,3,-7,0,1,0,5,6,0,0,-1,3,-3,6,1,1,0,6,-5,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,8,-2,-1,8,4,3,-6,8,1,-1,0,7,-3,-3,1,8,2,-2,8,0,2,-4,5,12,6,-6,8,13,2,1,-4,8,8,6,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,12,2,-1,-1,-1,4,0,1,-3,4,-1,-2,2,5,-3,0,1,0,0,4,-1,0,-4,6,-5,6,-1,0,-8,9,-5,2,5,4,6,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:07:18 726,-7,9,9,2,4,10,10,8,6,7,1,-2,7,7,3,3,3,-2,0,3,8,-1,3,2,8,-1,3,1,-3,2,-2,1,1,-3,-2,6,0,-1,-8,-1,-2,4,4,-5,5,3,8,-7,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,13,4,4,1,7,5,-2,4,1,5,-2,-2,5,0,-7,-2,-1,-2,-4,-1,4,2,-4,-1,-2,-2,-5,-1,-5,-9,-11,-11,-12,-13,16,12,11,13,8,7,9,9,7,8,9,8,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-6,-6,4,-2,6,5,3,-1,-3,-2,2,-2,2,-9,10,-5,-1,-6,-4,4,-3,10,-9,1,4,4,10,-6,6,6,-2,2,-2,-4,6,7,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,4,3,0,3,-4,-9,5,-1,2,-2,2,0,3,3,-3,1,5,-7,6,-6,-1,5,-7,9,8,6,-3,5,-5,0,1,-7,-6,-3,9,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:07:19 023,-6,11,8,7,5,6,7,13,0,6,2,3,5,7,-1,7,0,10,2,-4,6,3,1,2,4,-2,-1,0,-6,-4,7,-3,4,2,5,-3,2,1,-1,-5,0,3,-2,0,2,0,1,-2,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,6,11,4,9,-1,4,3,3,8,6,7,0,-3,-3,-3,4,-3,6,4,-7,2,3,-7,5,8,0,-2,1,2,-3,4,4,7,-1,-2,2,0,0,4,-3,6,0,3,-1,8,-2,-3,-5,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,5,-5,9,-2,0,6,5,-6,2,13,-5,6,-2,-2,-10,3,-3,3,-7,3,0,8,1,-3,3,-3,0,-3,8,2,0,-1,0,-1,7,-1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,2,-3,4,5,-2,-1,-8,-3,2,-2,-2,2,-3,4,3,3,1,-5,2,1,-3,1,-1,-4,0,7,9,2,1,-3,4,6,2,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:07:19 428,-5,16,9,6,5,5,7,3,3,9,2,5,0,-1,11,0,6,-1,4,-2,2,7,0,5,6,1,5,1,1,5,1,1,3,-4,3,4,-1,-1,2,0,-2,3,1,-3,0,5,0,-3,-3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,4,6,0,3,-3,7,9,2,6,3,4,2,5,4,1,6,-4,3,0,3,-3,1,5,-2,-2,5,-4,1,2,2,3,1,2,2,1,5,-2,-2,2,-7,0,-2,6,5,4,2,-2,4,-6,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-11,2,2,-1,-5,4,2,-11,-1,-5,0,6,-3,-1,2,-5,0,8,-4,4,0,10,-3,-7,3,3,-1,-3,9,-2,3,0,-15,-1,6,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,2,5,-3,-9,4,-1,-3,-6,-7,2,0,6,-1,-2,5,9,-4,-1,3,5,5,-6,9,-4,3,3,1,0,6,-4,-4,0,6,6,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:07:19 725,-3,2,2,7,6,-3,1,3,4,-2,3,-2,-2,-3,1,7,1,0,0,-2,1,-2,4,2,2,-2,4,-1,-1,-2,0,2,0,0,2,-2,0,5,-1,-6,3,3,-1,-1,3,3,-2,-5,1,3,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,4,11,3,12,3,5,4,7,10,9,6,1,-1,5,2,6,-3,7,6,-4,2,2,6,1,1,-2,1,-1,0,5,1,2,-3,3,-3,6,-2,-6,-2,-4,1,-1,1,-2,-3,-1,2,3,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,16,13,17,-3,6,7,3,-2,-2,-6,0,1,0,-10,5,1,-8,2,1,-3,2,-2,1,-1,2,7,12,-5,0,0,8,-2,2,-9,10,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,9,-4,3,3,2,-1,2,4,-1,-1,6,-15,-7,1,3,7,-4,0,3,0,3,-4,-3,0,0,1,1,5,-1,-1,4,5,9,-3,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:07:20 021,-4,0,11,6,4,4,1,4,5,4,1,-4,5,-7,4,2,2,1,1,4,0,4,-2,-1,0,-3,6,-7,0,-1,-10,-5,2,-4,3,4,-5,3,-5,-5,1,1,-3,1,4,1,3,-4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,8,12,9,6,6,9,-4,1,3,2,2,8,4,0,0,2,7,1,8,-6,-2,2,9,5,-3,-4,-1,-1,-1,3,1,4,-4,1,3,2,2,1,2,0,-5,0,-2,3,1,5,1,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,-2,-3,8,3,-1,1,-1,5,-5,2,0,6,11,-3,-6,2,9,-6,4,-5,2,-2,0,9,0,-2,7,12,3,5,-6,-7,7,3,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-3,4,-1,1,6,5,-2,-1,0,-7,7,-6,-6,-1,0,-1,3,-5,10,-13,6,1,-4,2,2,2,5,2,-4,13,-8,-1,-6,8,5,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:07:20 333,-3,-2,6,5,7,7,7,1,2,3,3,-1,0,5,0,5,-2,-5,6,1,-3,3,4,4,1,3,-1,7,-4,-6,6,2,0,5,3,0,2,0,-1,-1,0,2,-2,-1,-3,0,-3,-3,9,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-3,4,-5,6,3,-4,-4,-2,6,-3,3,0,-5,0,1,6,-3,3,8,-3,-11,-2,0,4,1,2,-4,1,-5,-8,1,2,-1,4,-7,3,3,-1,2,-5,-2,-9,2,5,3,7,1,1,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,6,-9,-1,8,-7,-3,-6,4,-3,9,6,-7,9,2,1,0,-3,1,-7,4,1,-9,2,2,-6,3,-1,-1,3,-4,0,-5,9,-17,2,9,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,9,8,12,-1,-1,5,10,-9,0,3,5,2,-2,4,4,-2,-3,-3,-3,4,-5,7,-3,4,-8,6,3,-2,-1,0,12,-4,-5,7,11,7,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:07:20 645,-3,0,1,6,5,9,3,6,4,-2,-5,3,0,-1,5,2,5,1,2,0,-3,-3,-2,4,2,1,7,-1,0,1,2,-2,4,2,-2,1,4,1,3,-3,-2,-3,1,-1,6,1,1,0,2,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-2,6,7,7,2,6,4,5,-1,3,9,7,-1,6,2,5,0,0,3,2,1,5,2,2,3,1,2,1,2,2,0,3,0,6,3,-3,4,-1,-1,-2,-1,2,7,1,0,8,1,-1,-3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,-4,1,2,-2,-6,-1,-3,6,-2,-7,1,2,-13,7,1,-6,-4,-1,-5,9,0,0,-2,3,-1,4,1,-4,-6,-1,6,-11,-2,-4,9,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4,8,4,3,-1,-11,5,-2,3,-6,-1,-1,0,-10,-2,1,-1,0,-3,6,-12,9,-1,2,-3,1,1,-5,5,12,9,-5,6,5,-2,4,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
